max,min,wind,rain,humidi,cloud,pressure,date,temp
37,28,14,0.0,62,27,1009,2020-04-21,36.815005567935636
34,28,9,2.6,66,50,1009,2021-04-21,40.05
36,27,5,21.7,73,38,1009,2009-04-12,35.88335921350013
33,28,9,1.4,67,39,1009,2010-04-12,37.550000000000004
35,25,10,0.2,60,35,1010,2011-04-12,36.21263340389897
35,27,11,2.3,69,33,1009,2012-04-12,36.56502512578677
37,27,8,0.4,64,37,1009,2013-04-12,38.84294372515229
35,26,10,4.3,67,27,1010,2014-04-12,34.63763340389897
37,27,10,6.0,58,34,1012,2015-04-12,37.14263340389897
38,29,15,0.5,61,17,1008,2016-04-12,35.621209992275546
37,27,12,0.0,65,15,1009,2017-04-12,34.14153903091734
37,27,15,0.0,62,29,1009,2018-04-12,36.63620999227555
35,29,12,1.0,62,40,1009,2019-04-12,38.93153903091736
33,27,12,35.4,71,64,1011,2020-04-12,36.79153903091735
35,27,14,0.2,62,53,1011,2021-04-12,40.52500556793564
34,26,7,3.6,75,19,1007,2009-04-17,33.052549213361246
35,26,10,1.1,66,27,1012,2010-04-17,35.137633403898974
37,25,8,0.3,68,36,1009,2011-04-17,37.737943725152284
36,27,11,0.0,70,23,1007,2012-04-17,35.390025125786764
36,28,12,9.1,65,28,1007,2013-04-17,35.33653903091734
36,26,10,1.7,62,43,1009,2014-04-17,38.60763340389897
35,27,18,0.0,60,25,1010,2015-04-17,34.594415587728435
35,26,10,1.5,66,62,1009,2016-04-17,42.01763340389898
37,27,12,0.0,64,18,1010,2017-04-17,34.741539030917345
36,28,10,0.2,56,38,1011,2018-04-17,38.75263340389897
35,28,9,12.0,65,42,1010,2019-04-17,37.54
35,27,13,1.5,63,47,1010,2020-04-17,39.211669234721604
32,26,10,11.9,68,70,1011,2021-04-17,40.63763340389898
35,27,10,15.4,76,16,1008,2009-04-18,31.412633403898976
36,27,7,3.3,66,29,1011,2010-04-18,36.49754921336125
35,26,6,13.8,73,39,1008,2011-04-18,36.120306154330095
36,26,12,0.2,68,17,1007,2012-04-18,33.53153903091735
37,28,9,1.8,62,40,1006,2013-04-18,39.529999999999994
36,27,9,0.8,62,31,1010,2014-04-18,36.96
36,27,15,0.0,61,16,1010,2015-04-18,33.536209992275545
35,26,9,3.3,67,57,1009,2016-04-18,40.865
36,27,8,6.0,65,27,1010,2017-04-18,35.542943725152284
36,28,9,0.6,59,47,1010,2018-04-18,40.629999999999995
34,29,12,7.8,66,42,1009,2019-04-18,37.89153903091735
35,27,12,0.1,63,25,1011,2020-04-18,35.12653903091735
34,27,10,2.6,58,55,1010,2021-04-18,40.31263340389897
33,26,7,19.8,83,35,1007,2009-04-22,33.482549213361246
33,27,7,13.7,78,23,1010,2010-04-22,32.45754921336124
34,25,8,6.3,73,31,1009,2011-04-22,34.43794372515229
35,28,8,28.8,71,36,1008,2012-04-22,34.002943725152285
37,28,9,18.7,64,40,1009,2013-04-22,37.095000000000006
37,27,8,13.0,65,38,1010,2014-04-22,37.192943725152276
36,28,20,1.7,64,24,1009,2015-04-22,35.06171842700025
37,27,16,0.0,59,21,1009,2016-04-22,34.900000000000006
39,29,9,1.7,57,18,1009,2017-04-22,36.605000000000004
38,28,11,0.0,59,20,1009,2018-04-22,36.11002512578676
37,29,15,0.0,58,15,1007,2019-04-22,34.716209992275544
37,28,14,0.0,61,24,1009,2020-04-22,36.19500556793564
34,28,8,12.3,65,73,1008,2021-04-22,43.25794372515228
32,26,9,13.7,83,30,1008,2009-04-23,32.705
35,27,8,2.7,71,33,1011,2010-04-23,36.877943725152285
35,25,9,1.4,71,25,1008,2011-04-23,34.31
35,26,8,9.2,72,17,1008,2012-04-23,32.16294372515228
30,28,5,6.8,74,56,1010,2013-04-23,39.25835921350012
37,27,10,0.0,63,16,1009,2014-04-23,34.48263340389897
36,28,12,1.8,60,25,1011,2015-04-23,35.811539030917345
37,28,17,0.0,60,19,1009,2016-04-23,34.94613662462941
36,28,10,17.4,64,36,1010,2017-04-23,35.91263340389897
37,28,9,1.3,59,35,1008,2018-04-23,38.584999999999994
38,29,16,0.2,59,13,1008,2019-04-23,34.75
36,28,14,0.2,60,35,1009,2020-04-23,37.84500556793564
33,27,10,8.2,68,71,1007,2021-04-23,42.31263340389898
37,27,8,3.8,62,31,1009,2009-03-31,37.09294372515229
36,27,7,0.1,60,43,1011,2010-03-31,39.65754921336125
36,23,8,0.1,61,37,1009,2011-03-31,36.32794372515229
36,26,11,29.8,68,49,1009,2012-03-31,35.62002512578677
37,27,11,3.9,67,34,1009,2013-03-31,37.48502512578677
37,26,11,0.2,66,24,1008,2014-03-31,35.500025125786756
36,26,14,0.0,59,31,1011,2015-03-31,36.09500556793564
37,25,17,0.0,62,8,1012,2016-03-31,31.34613662462941
36,26,15,0.1,60,31,1012,2017-03-31,36.04120999227555
34,25,10,0.5,63,32,1010,2018-03-31,35.12763340389897
34,28,13,12.2,64,36,1011,2019-03-31,35.44666923472161
36,26,12,0.0,63,35,1010,2020-03-31,37.12153903091735
37,27,13,0.0,56,10,1005,2021-03-31,32.796669234721605
30,25,6,44.9,90,49,1009,2009-04-26,30.815306154330102
38,27,10,0.0,56,14,1012,2010-04-26,34.50263340389897
36,26,8,0.4,69,29,1008,2011-04-26,36.322943725152285
36,28,9,16.3,73,32,1008,2012-04-26,35.515
37,27,8,15.1,68,25,1010,2013-04-26,34.337943725152286
37,28,8,2.6,61,32,1009,2014-04-26,37.95294372515229
36,27,12,0.4,55,32,1010,2015-04-26,36.80153903091735
38,29,15,0.3,59,36,1009,2016-04-26,39.431209992275555
36,27,10,4.1,67,33,1010,2017-04-26,36.86763340389897
37,28,14,0.6,63,18,1009,2018-04-26,34.94500556793563
38,29,16,0.0,57,23,1008,2019-04-26,36.74
37,29,7,8.7,61,56,1010,2020-04-26,42.467549213361245
36,28,10,0.3,60,40,1008,2021-04-26,39.15763340389898
31,25,5,22.5,86,42,1010,2009-04-27,33.34335921350012
36,28,8,0.4,61,48,1012,2010-04-27,41.04294372515228
36,26,6,6.3,68,31,1007,2011-04-27,36.025306154330096
32,27,8,10.8,77,57,1008,2012-04-27,39.02294372515229
35,28,5,5.9,68,31,1009,2013-04-27,36.75335921350013
37,28,12,1.6,63,40,1009,2014-04-27,39.36153903091735
35,28,12,17.2,60,37,1010,2015-04-27,35.38153903091735
38,29,13,3.9,59,24,1008,2016-04-27,36.6316692347216
34,27,8,15.2,67,34,1010,2017-04-27,34.602943725152286
37,28,15,0.2,60,23,1010,2018-04-27,35.886209992275546
38,29,13,1.9,62,28,1009,2019-04-27,37.81166923472161
36,28,8,3.4,58,35,1010,2020-04-27,37.892943725152286
33,27,12,1.3,67,45,1010,2021-04-27,38.006539030917345
32,26,5,9.6,81,31,1010,2009-04-28,33.97835921350013
34,28,6,4.2,68,48,1012,2010-04-28,39.840306154330094
36,26,10,0.0,67,32,1007,2011-04-28,36.72263340389898
35,26,7,13.9,71,30,1008,2012-04-28,34.147549213361245
34,27,9,32.8,73,51,1009,2013-04-28,35.36
36,28,10,15.2,66,39,1010,2014-04-28,36.88263340389897
34,27,11,6.4,68,59,1010,2015-04-28,40.65002512578676
36,29,16,4.7,62,19,1008,2016-04-28,34.335
34,27,11,22.6,70,32,1010,2017-04-28,32.860025125786755
37,28,16,0.0,57,20,1010,2018-04-28,35.18
34,29,14,33.0,69,45,1010,2019-04-28,34.62500556793563
36,29,10,0.7,55,47,1010,2020-04-28,40.93763340389898
32,27,14,0.7,67,47,1010,2021-04-28,37.830005567935636
30,25,4,19.4,88,49,1009,2009-04-30,34.870000000000005
31,26,6,5.7,84,48,1011,2010-04-30,37.415306154330096
37,26,9,5.2,70,23,1008,2011-04-30,34.81999999999999
35,26,6,22.1,75,28,1007,2012-04-30,32.6953061543301
37,27,10,0.0,66,16,1008,2013-04-30,34.52263340389897
36,27,4,15.5,66,43,1009,2014-04-30,37.815
36,27,13,0.0,63,22,1010,2015-04-30,34.936669234721606
37,29,13,5.7,58,23,1009,2016-04-30,35.66166923472161
34,27,11,16.7,72,27,1011,2017-04-30,32.80502512578676
35,28,12,7.3,63,22,1010,2018-04-30,33.92653903091735
35,29,11,0.1,63,52,1009,2019-04-30,41.57502512578676
36,29,12,0.0,56,26,1010,2020-04-30,36.68153903091734
34,26,13,2.2,61,55,1010,2021-04-30,39.66666923472161
31,26,4,30.8,89,54,1009,2009-05-01,35.18000000000001
35,26,8,9.2,78,53,1011,2010-05-01,39.542943725152284
35,26,7,21.8,75,31,1009,2011-05-01,33.26254921336125
35,27,9,1.3,72,17,1007,2012-05-01,33.725
38,28,7,8.3,65,22,1007,2013-05-01,35.747549213361246
36,28,7,6.3,65,43,1009,2014-05-01,39.287549213361245
36,28,12,4.0,64,41,1009,2015-05-01,38.72153903091735
36,29,13,2.3,58,42,1009,2016-05-01,39.47166923472161
34,27,10,16.5,72,36,1011,2017-05-01,34.72763340389898
36,28,12,3.4,62,40,1010,2018-05-01,38.59153903091735
38,29,10,1.8,60,35,1009,2019-05-01,39.45263340389897
36,28,14,0.0,61,40,1009,2020-05-01,38.895005567935634
35,28,14,2.0,63,59,1010,2021-05-01,41.95500556793563
33,26,10,24.0,83,32,1008,2009-04-19,31.96263340389897
34,27,6,22.7,74,41,1010,2010-04-19,35.245306154330095
34,25,5,31.1,80,44,1009,2011-04-19,33.81335921350013
36,26,10,0.0,64,14,1008,2012-04-19,33.082633403898974
37,28,10,3.7,63,28,1007,2013-04-19,36.78763340389897
35,27,10,0.1,63,32,1009,2014-04-19,36.667633403898975
36,27,14,0.0,61,23,1010,2015-04-19,35.01500556793563
34,26,10,2.8,68,62,1009,2016-04-19,41.362633403898975
36,28,12,0.0,62,22,1010,2017-04-19,35.50153903091735
35,27,13,0.1,61,43,1009,2018-04-19,38.561669234721606
36,29,11,0.6,59,33,1008,2019-04-19,38.10002512578676
35,27,15,0.1,62,27,1011,2020-04-19,35.26120999227555
34,27,10,4.6,66,63,1009,2021-04-19,41.75263340389898
31,25,4,18.8,88,58,1009,2009-05-02,37.260000000000005
33,26,7,23.8,80,50,1009,2010-05-02,35.86254921336125
34,26,5,14.1,75,28,1008,2011-05-02,33.543359213500125
35,27,10,1.9,71,24,1008,2012-05-02,34.93763340389898
36,28,7,14.6,69,16,1006,2013-05-02,32.66254921336125
36,28,9,16.3,66,22,1010,2014-05-02,33.415
35,28,13,13.4,66,41,1010,2015-05-02,36.78666923472161
36,29,14,2.6,61,19,1009,2016-05-02,34.80500556793563
34,27,9,10.5,70,54,1011,2017-05-02,39.285
38,28,7,8.1,60,33,1011,2018-05-02,37.957549213361254
38,30,13,2.4,60,30,1009,2019-05-02,38.59666923472161
36,28,13,0.2,60,39,1008,2020-05-02,38.70666923472161
36,28,12,0.0,63,21,1010,2021-05-02,35.32153903091734
27,25,5,28.4,93,62,1009,2009-05-03,34.57835921350013
32,26,6,45.1,84,58,1008,2010-05-03,33.94530615433009
35,27,6,0.5,72,25,1008,2011-05-03,35.795306154330085
34,27,8,8.6,71,34,1007,2012-05-03,35.61294372515229
37,28,8,2.6,68,20,1006,2013-05-03,35.63294372515229
35,28,10,21.7,70,28,1010,2014-05-03,33.287633403898965
35,28,13,5.6,65,34,1010,2015-05-03,36.5366692347216
38,29,14,0.8,60,18,1009,2016-05-03,35.85500556793564
35,28,8,8.7,69,60,1010,2017-05-03,41.81794372515228
35,28,8,5.0,62,39,1011,2018-05-03,38.05294372515229
35,29,13,11.0,65,31,1010,2019-05-03,35.626669234721604
35,28,11,5.0,64,63,1008,2020-05-03,42.54002512578676
37,28,13,0.0,57,32,1008,2021-05-03,37.77666923472161
32,24,7,4.3,85,35,1009,2009-05-04,34.38754921336125
30,27,4,24.9,88,39,1007,2010-05-04,33.005
36,26,7,2.4,70,31,1008,2011-05-04,36.552549213361246
36,27,8,7.0,68,14,1006,2012-05-04,32.77294372515229
35,28,8,16.1,69,27,1008,2013-05-04,34.06794372515229
38,27,7,9.6,68,25,1009,2014-05-04,35.75254921336125
36,28,10,10.7,64,28,1010,2015-05-04,35.317633403898974
38,30,14,0.1,59,29,1009,2016-05-04,38.64000556793563
35,28,9,23.8,71,52,1010,2017-05-04,37.89
35,28,9,0.3,61,36,1011,2018-05-04,38.035
35,29,11,22.1,69,33,1010,2019-05-04,34.615025125786765
36,28,10,0.8,64,47,1009,2020-05-04,40.58263340389898
38,28,14,0.0,60,18,1007,2021-05-04,35.43500556793564
31,26,6,14.6,85,48,1010,2009-04-29,36.080306154330096
32,27,6,15.7,82,48,1011,2010-04-29,36.875306154330104
36,26,10,4.8,70,27,1008,2011-04-29,35.082633403898974
34,27,6,22.8,77,45,1008,2012-04-29,36.050306154330094
35,27,11,0.2,70,20,1009,2013-04-29,34.30002512578676
35,28,6,8.0,67,43,1010,2014-04-29,38.71030615433009
35,28,13,12.5,66,55,1010,2015-04-29,39.7216692347216
36,29,12,7.5,63,27,1009,2016-04-29,35.87653903091735
33,27,7,21.9,74,43,1011,2017-04-29,35.16754921336125
37,28,13,3.9,61,18,1010,2018-04-29,34.5116692347216
37,29,9,0.0,63,19,1009,2019-04-29,36.18
35,28,12,0.4,58,45,1010,2020-04-29,39.461539030917336
33,27,10,5.8,69,78,1011,2021-04-29,44.17263340389898
30,26,7,26.9,89,41,1006,2009-05-09,32.21754921336125
37,28,5,7.4,71,55,1006,2010-05-09,42.32835921350013
34,26,10,21.2,77,27,1007,2011-05-09,31.742633403898974
34,27,7,6.8,74,23,1009,2012-05-09,33.89254921336124
35,28,9,8.2,73,44,1008,2013-05-09,38.63
36,28,7,6.9,68,34,1009,2014-05-09,37.45754921336125
35,28,13,14.3,68,33,1008,2015-05-09,35.0516692347216
36,29,14,1.6,64,23,1009,2016-05-09,35.815005567935636
33,27,11,0.4,73,51,1009,2017-05-09,39.530025125786764
34,28,8,9.7,68,34,1010,2018-05-09,35.947943725152285
34,29,13,33.0,70,46,1007,2019-05-09,34.866669234721606
37,29,11,5.8,64,54,1008,2020-05-09,42.12002512578677
35,28,10,8.2,64,83,1008,2021-05-09,46.152633403898975
30,25,7,12.5,90,56,1007,2009-05-10,36.91754921336125
39,27,6,8.4,71,33,1006,2010-05-10,38.150306154330096
34,27,12,10.5,69,28,1008,2011-05-10,33.726539030917344
35,26,7,10.7,72,18,1009,2012-05-10,32.26754921336125
36,28,6,6.0,68,17,1007,2013-05-10,34.2703061543301
36,28,8,9.5,68,40,1008,2014-05-10,38.13794372515229
35,28,12,7.9,67,41,1008,2015-05-10,37.67653903091735
36,29,13,0.6,61,33,1009,2016-05-10,37.9866692347216
34,27,11,15.0,69,40,1010,2017-05-10,35.58002512578676
35,28,6,2.1,66,37,1011,2018-05-10,38.3953061543301
34,28,12,23.8,71,49,1008,2019-05-10,36.47153903091735
35,29,13,0.0,63,52,1009,2020-05-10,41.41666923472161
34,27,12,3.7,67,54,1008,2021-05-10,39.906539030917344
30,26,8,38.3,88,42,1008,2009-04-24,30.617943725152287
37,27,10,0.0,61,11,1011,2010-04-24,33.48263340389897
35,25,7,15.7,71,25,1008,2011-04-24,32.37754921336125
35,27,9,10.5,70,20,1008,2012-04-24,32.92499999999999
36,27,11,1.9,67,32,1010,2013-04-24,36.905025125786764
36,27,11,0.6,65,32,1008,2014-04-24,37.02002512578675
37,28,12,3.3,57,23,1010,2015-04-24,35.60653903091735
38,27,15,0.0,59,15,1008,2016-04-24,34.25620999227555
35,28,11,15.8,66,23,1010,2017-04-24,33.00002512578676
37,28,10,4.5,60,34,1008,2018-04-24,37.82763340389898
39,29,16,0.0,59,12,1008,2019-04-24,35.08
35,29,14,10.8,62,57,1010,2020-04-24,40.715005567935634
35,27,11,0.4,65,42,1008,2021-04-24,38.55002512578675
34,25,5,5.6,78,43,1008,2009-05-06,37.37835921350012
37,26,6,1.6,69,17,1007,2010-05-06,34.4503061543301
35,26,8,18.2,74,24,1008,2011-05-06,32.25294372515229
36,27,8,16.9,75,31,1007,2012-05-06,34.84794372515229
38,29,7,13.7,64,29,1008,2013-05-06,36.83754921336124
38,28,11,3.3,63,19,1009,2014-05-06,35.49502512578676
36,28,11,19.4,66,33,1008,2015-05-06,34.920025125786765
37,29,13,4.3,63,23,1008,2016-05-06,35.9516692347216
35,28,9,1.0,68,24,1012,2017-05-06,35.69
35,28,10,16.7,65,47,1011,2018-05-06,37.75763340389897
37,29,14,3.0,63,38,1007,2019-05-06,39.04500556793563
36,28,12,0.1,62,52,1008,2020-05-06,41.44653903091735
35,29,15,0.2,59,33,1009,2021-05-06,37.34620999227555
30,24,4,4.6,83,49,1009,2009-05-05,36.49000000000001
34,26,6,5.7,79,21,1007,2010-05-05,33.3353061543301
36,26,8,11.1,70,32,1008,2011-05-05,35.337943725152286
35,27,10,4.0,71,14,1006,2012-05-05,32.582633403898974
37,28,10,0.8,63,23,1008,2013-05-05,36.24263340389897
37,28,11,3.3,66,19,1008,2014-05-05,35.03502512578676
35,28,11,7.9,67,30,1008,2015-05-05,35.56502512578676
37,29,14,3.7,60,29,1009,2016-05-05,37.12000556793564
36,28,7,19.2,69,26,1011,2017-05-05,34.07254921336125
36,28,11,0.0,61,38,1011,2018-05-05,38.79002512578676
36,29,10,1.4,65,32,1009,2019-05-05,38.012633403898974
36,29,10,2.9,65,61,1008,2020-05-05,43.56763340389897
38,29,16,0.0,52,21,1007,2021-05-05,36.220000000000006
32,25,5,11.6,86,40,1007,2009-05-08,35.018359213500126
40,28,6,0.7,60,32,1006,2010-05-08,39.885306154330095
34,26,7,4.0,75,34,1006,2011-05-08,35.97254921336124
34,26,7,6.0,77,42,1008,2012-05-08,37.35254921336124
36,29,7,18.6,72,32,1008,2013-05-08,35.86254921336124
37,28,7,21.2,70,31,1009,2014-05-08,35.25254921336125
34,28,12,6.4,67,30,1008,2015-05-08,35.201539030917345
37,29,18,1.8,62,27,1009,2016-05-08,36.74441558772843
35,27,8,27.2,73,50,1010,2017-05-08,36.62294372515228
35,28,9,14.3,67,43,1009,2018-05-08,37.415
37,29,14,14.1,64,33,1006,2019-05-08,36.38000556793563
35,29,13,0.7,65,55,1008,2020-05-08,41.93166923472161
36,28,12,1.4,64,36,1009,2021-05-08,38.11153903091735
33,26,8,6.4,83,27,1008,2009-05-15,33.80294372515228
35,28,8,13.2,74,26,1007,2010-05-15,34.38294372515229
35,27,7,13.8,75,26,1011,2011-05-15,34.00254921336125
29,26,10,17.8,85,68,1007,2012-05-15,38.112633403898975
36,28,9,10.0,68,30,1005,2013-05-15,35.900000000000006
36,28,10,14.2,71,20,1006,2014-05-15,33.252633403898976
35,28,9,14.7,65,25,1011,2015-05-15,33.755
36,28,10,17.6,66,45,1009,2016-05-15,37.70263340389897
34,28,7,30.9,73,53,1007,2017-05-15,36.71754921336125
36,29,11,0.0,62,31,1008,2018-05-15,37.850025125786765
34,28,11,22.2,71,34,1009,2019-05-15,33.82002512578677
37,29,10,6.2,63,57,1006,2020-05-15,42.69263340389897
36,28,13,5.2,64,52,1005,2021-05-15,40.576669234721614
31,26,7,20.2,86,41,1009,2009-04-25,33.72254921336125
35,28,9,0.0,57,19,1011,2010-04-25,34.6
35,26,7,10.0,69,39,1008,2011-04-25,36.492549213361244
34,27,9,17.4,71,28,1008,2012-04-25,33.01
36,27,12,0.0,67,14,1010,2013-04-25,33.50153903091735
39,27,8,0.9,63,17,1009,2014-04-25,35.74794372515229
36,28,12,1.5,56,27,1010,2015-04-25,36.156539030917344
37,28,15,0.0,60,31,1009,2016-04-25,37.49620999227555
35,28,10,16.8,68,20,1010,2017-04-25,32.38263340389897
36,28,11,0.9,61,23,1009,2018-04-25,35.615025125786765
39,29,16,0.0,59,22,1008,2019-04-25,37.08
37,28,8,1.3,59,35,1009,2020-04-25,38.70794372515228
35,28,11,0.1,62,32,1009,2021-04-25,37.05502512578676
32,25,8,8.0,83,41,1007,2009-05-13,35.34294372515229
36,27,8,2.7,67,31,1007,2010-05-13,36.81794372515229
34,27,9,32.4,76,31,1008,2011-05-13,31.46
34,26,10,31.0,80,47,1005,2012-05-13,34.29263340389898
36,28,7,2.8,69,31,1007,2013-05-13,37.45254921336125
36,27,9,6.9,69,25,1008,2014-05-13,34.945
36,28,14,2.1,64,22,1010,2015-05-13,35.06000556793563
36,28,12,0.0,63,26,1009,2016-05-13,36.30153903091735
36,28,8,0.4,65,30,1008,2017-05-13,37.44294372515228
34,28,12,5.0,65,34,1010,2018-05-13,36.21153903091734
34,28,12,1.1,69,37,1008,2019-05-13,37.43653903091735
36,28,14,0.9,63,35,1009,2020-05-13,37.800005567935635
35,29,11,1.2,65,53,1006,2021-05-13,41.59002512578676
32,25,9,7.0,86,42,1009,2009-05-16,35.690000000000005
34,27,8,19.6,79,25,1008,2010-05-16,32.34294372515229
36,27,7,12.2,73,19,1012,2011-05-16,33.32254921336124
28,25,7,6.6,85,58,1005,2012-05-16,37.062549213361244
35,28,9,13.6,71,29,1006,2013-05-16,34.74
36,28,9,16.8,72,25,1006,2014-05-16,33.98
35,28,10,8.0,68,36,1009,2015-05-16,36.88263340389897
36,28,7,8.0,65,43,1008,2016-05-16,39.01254921336124
33,27,8,27.3,76,53,1007,2017-05-16,36.20794372515229
37,28,12,0.8,62,17,1008,2018-05-16,34.84153903091735
34,28,11,13.9,70,33,1010,2019-05-16,34.86502512578676
36,29,11,5.6,63,70,1006,2020-05-16,44.790025125786755
35,29,13,0.2,66,46,1006,2021-05-16,40.186669234721606
30,26,6,22.0,89,46,1008,2009-05-20,34.1103061543301
33,27,5,17.8,81,24,1009,2010-05-20,32.32835921350013
33,26,7,20.3,78,35,1009,2011-05-20,33.34754921336125
35,27,10,2.8,73,20,1007,2012-05-20,34.02263340389897
35,27,9,22.4,74,27,1008,2013-05-20,32.62
35,28,7,12.2,72,28,1008,2014-05-20,35.022549213361245
35,28,13,30.9,68,40,1009,2015-05-20,33.981669234721615
33,26,8,6.0,77,58,1008,2016-05-20,39.94294372515229
34,28,8,45.7,77,36,1007,2017-05-20,31.067943725152283
36,28,6,16.4,67,51,1007,2018-05-20,39.4903061543301
35,29,11,0.5,66,28,1009,2019-05-20,36.77502512578676
35,29,10,3.0,65,60,1006,2020-05-20,42.81263340389897
36,28,10,12.2,68,71,1007,2021-05-20,43.71263340389898
31,26,5,21.4,87,43,1007,2009-05-07,34.168359213500125
37,27,6,0.0,66,38,1007,2010-05-07,39.330306154330096
34,26,5,22.7,75,26,1008,2011-05-07,31.853359213500127
33,26,7,33.2,80,64,1007,2012-05-07,37.21254921336125
36,28,4,10.9,71,26,1008,2013-05-07,35.685
38,28,7,14.1,65,31,1009,2014-05-07,36.717549213361245
35,28,13,13.0,65,27,1008,2015-05-07,33.9866692347216
38,29,18,0.2,59,8,1008,2016-05-07,33.604415587728425
35,28,9,15.6,71,30,1011,2017-05-07,34.74
34,28,7,25.0,66,51,1010,2018-05-07,37.122549213361246
36,29,11,1.5,63,32,1006,2019-05-07,37.805025125786756
35,29,11,3.1,64,62,1008,2020-05-07,43.125025125786756
36,28,13,0.4,61,49,1009,2021-05-07,40.71666923472161
32,25,7,2.5,83,29,1007,2009-05-14,33.87754921336125
37,27,8,5.9,68,34,1007,2010-05-14,37.45794372515229
33,27,8,42.2,78,32,1009,2011-05-14,29.852943725152286
34,26,9,12.7,80,37,1006,2012-05-14,35.155
37,28,8,7.4,67,20,1006,2013-05-14,34.89294372515229
36,28,8,9.6,69,22,1007,2014-05-14,34.522943725152295
36,28,14,0.6,63,19,1011,2015-05-14,34.685005567935626
38,28,11,0.0,64,41,1009,2016-05-14,40.41002512578677
35,28,7,15.2,65,52,1008,2017-05-14,39.23254921336124
36,28,9,0.5,63,36,1009,2018-05-14,38.504999999999995
34,28,13,9.7,70,37,1008,2019-05-14,36.08166923472161
37,29,12,2.2,61,41,1008,2020-05-14,39.911539030917346
35,28,11,4.0,66,70,1005,2021-05-14,44.07002512578676
32,26,5,15.2,87,46,1008,2009-05-21,36.21835921350012
33,27,7,27.1,85,33,1009,2010-05-21,32.56754921336125
31,24,5,32.6,85,46,1008,2011-05-21,32.06835921350012
35,26,11,2.5,71,23,1007,2012-05-21,34.03502512578677
34,27,9,9.9,75,22,1007,2013-05-21,32.995000000000005
37,28,7,0.7,67,20,1007,2014-05-21,36.027549213361254
35,29,11,4.4,68,33,1009,2015-05-21,37.23002512578677
33,26,8,4.9,77,54,1008,2016-05-21,39.307943725152285
34,27,9,24.7,79,47,1006,2017-05-21,35.835
34,28,7,1.4,68,49,1008,2018-05-21,40.26254921336124
36,29,10,7.0,65,38,1008,2019-05-21,38.35263340389897
36,29,10,2.8,64,66,1007,2020-05-21,44.542633403898975
34,27,12,11.1,72,52,1007,2021-05-21,38.47653903091735
30,25,7,4.9,87,49,1008,2009-05-11,36.617549213361244
37,27,8,2.9,71,42,1007,2010-05-11,39.56794372515229
34,27,10,12.2,75,38,1007,2011-05-11,35.752633403898976
34,27,9,11.4,76,18,1007,2012-05-11,31.99
36,29,8,5.3,67,23,1006,2013-05-11,35.80794372515229
36,28,8,1.0,65,43,1008,2014-05-11,39.95294372515228
35,29,11,13.0,66,42,1009,2015-05-11,37.70002512578676
37,29,12,14.5,65,28,1007,2016-05-11,35.52653903091735
34,27,11,1.0,68,43,1010,2017-05-11,38.26002512578676
36,28,11,2.8,63,25,1010,2018-05-11,35.790025125786755
34,27,6,5.1,71,62,1009,2019-05-11,42.0053061543301
36,29,11,0.0,60,48,1009,2020-05-11,41.23002512578677
36,28,10,0.0,63,36,1007,2021-05-11,38.442633403898974
31,26,8,0.2,82,39,1008,2009-05-22,36.112943725152284
32,27,6,33.8,87,37,1009,2010-05-22,32.02030615433009
35,26,9,3.9,77,23,1007,2011-05-22,34.135
34,27,11,5.8,75,29,1007,2012-05-22,34.82002512578677
36,27,10,11.5,73,21,1007,2013-05-22,33.417633403898975
36,28,7,6.4,68,22,1006,2014-05-22,35.07254921336124
34,29,12,25.9,72,26,1009,2015-05-22,32.09653903091735
33,28,12,13.0,74,61,1008,2016-05-22,40.05153903091735
32,26,5,10.1,86,33,1009,2009-05-19,34.38335921350013
33,27,4,20.0,82,24,1009,2010-05-19,32.160000000000004
33,26,7,29.2,78,25,1010,2011-05-19,30.03254921336125
34,27,8,2.4,77,42,1009,2012-05-19,38.30294372515229
34,28,8,13.9,74,27,1008,2013-05-19,33.99794372515228
37,28,7,9.3,69,19,1009,2014-05-19,34.617549213361244
36,29,15,6.8,66,34,1008,2015-05-19,37.176209992275545
33,28,9,9.7,73,55,1008,2016-05-19,39.605
34,28,9,28.1,76,43,1008,2017-05-19,35.005
35,28,7,16.6,65,39,1007,2018-05-19,36.40254921336124
35,28,13,17.1,67,43,1009,2019-05-19,36.63166923472161
35,28,10,13.4,65,57,1006,2020-05-19,40.152633403898975
